Player Name,Position,Touches,Shots,Progressive Carries,Interceptions,fThird Passes,Successful fThird Passes%,Crosses,Successful Crosses%,Ground Duels,gDuels Won%
Enzo Fernández,MID,71.08961303462321,1.6191446028513239,1.374745417515275,0.15274949083503056,5.987780040733198,0.6377551020408163,0.09164969450101833,0.3333333333333333,3.391038696537678,0.3333333333333333
Jadon Sancho,MID,53.6734693877551,1.2244897959183674,3.214285714285714,0.20408163265306123,6.887755102040816,0.6222222222222222,0.9183673469387754,0.3333333333333333,3.2653061224489797,0.53125
João Félix,FWD,73.18681318681318,4.945054945054945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Levi Colwill,DEF,84.74118767862814,0.4858685296919657,3.8583677357891393,1.171800571610035,12.861225785963798,0.74,1.3718640838361384,0.2916666666666667,5.8875833597967615,0.5048543689320388
Malo Gusto,DEF,80.21528525296017,1.0656620021528525,13.127018299246503,0.43595263724434874,25.28525296017223,0.9118773946360154,0.5328310010764262,0.2727272727272727,2.6641550053821312,0.5272727272727272
Marc Cucurella,DEF,69.88624958179993,0.7226497156239545,5.570424891267982,0.8430913348946136,9.33422549347608,0.6516129032258065,0.391435262629642,0.2307692307692307,4.697223151555704,0.6346153846153846
Moisés Caicedo,MID,72.97079856972586,0.5363528009535161,5.283075089392134,0.6168057210965435,14.749702026221694,0.7509090909090909,1.2067938021454112,0.2888888888888888,6.597139451728248,0.4593495934959349
Nicolas Jackson,FWD,30.924932975871315,3.0563002680965146,9.73190348525469,0.40214477211796246,11.742627345844504,0.773972602739726,2.5335120643431637,0.1746031746031746,8.36461126005362,0.4567307692307692
Noni Madueke,MID,47.375366568914956,3.5190615835777126,8.621700879765395,1.0117302052785924,13.372434017595308,0.7730263157894737,2.771260997067449,0.2539682539682539,10.865102639296188,0.5020242914979757
Pedro Neto,MID,49.36507936507937,2.341269841269841,7.976190476190475,1.4285714285714284,22.22222222222222,0.6642857142857143,5.277777777777778,0.2556390977443609,8.452380952380953,0.5305164319248826
Reece James,DEF,83.31766917293233,0.9304511278195489,5.244360902255639,0.7612781954887218,15.31015037593985,0.8784530386740331,0.9304511278195489,0.1818181818181818,6.428571428571428,0.5526315789473685
Tosin Adarabioyo,DEF,86.41025641025641,0.8333333333333333,13.782051282051281,1.6025641025641026,12.564102564102564,0.6785714285714286,0.8333333333333333,0.2307692307692307,9.807692307692308,0.6274509803921569
Trevoh Chalobah,DEF,64.69604863221885,0.8206686930091185,4.240121580547113,1.4589665653495443,10.80547112462006,0.729957805907173,0.13677811550151975,0.3333333333333333,9.346504559270517,0.526829268292683
Tyrique George,FWD,36.91011235955056,1.5168539325842696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wesley Fofana,DEF,73.92857142857143,0.22959183673469385,7.270408163265307,2.372448979591837,17.21938775510204,0.6711111111111111,2.295918367346939,0.1666666666666666,17.98469387755102,0.4936170212765957
Adam Wharton,MID,61.9683257918552,0.8823529411764706,5.090497737556561,1.3574660633484164,16.6289592760181,0.6857142857142857,1.2217194570135748,0.2777777777777778,7.873303167420814,0.4913793103448275
Chris Richards,DEF,53.7006237006237,0.5613305613305614,1.496881496881497,0.2338877338877339,9.542619542619542,0.5245098039215687,0.04677754677754678,1.0,4.677754677754678,0.34
Daichi Kamada,MID,57.14101738570509,1.159047005795235,9.446233097231165,1.5647134578235673,9.504185447520927,0.5914634146341463,0.17385705086928527,0.0,6.027044430135222,0.5
Daniel Muñoz,DEF,58.65450046396536,1.0300030931023818,1.6981132075471697,0.13918960717599754,5.511908444169502,0.8181818181818182,0.08351376430559851,0.0,3.6746056294463347,0.4696969696969697
Eberechi Eze,MID,54.9,3.5307692307692307,2.526923076923077,0.10384615384615385,3.4615384615384617,0.69,0.17307692307692307,0.0,4.11923076923077,0.4621848739495798
Eddie Nketiah,FWD,40.78947368421053,3.7719298245614032,9.736842105263158,1.5789473684210527,21.75438596491228,0.7701612903225806,0.5263157894736842,0.6666666666666666,14.82456140350877,0.4852071005917159
Ismaïla Sarr,MID,39.72733971997052,1.9565217391304348,2.586588061901253,0.29845246868091374,2.851879145173176,0.627906976744186,0.03316138540899042,0.0,1.5917464996315402,0.6458333333333334
Jean-Philippe Mateta,FWD,28.315749811605126,2.373775433308214,3.8997739261492086,0.33911077618688773,6.205727204220045,0.7213114754098361,1.2886209495101735,0.2894736842105263,6.646571213262999,0.5102040816326531
Jefferson Lerma,MID,58.300395256917,1.0276679841897234,3.7944664031620556,1.1067193675889329,6.442687747035573,0.754601226993865,0.3952569169960474,0.2,7.154150197628458,0.5193370165745856
Jordan Ayew,MID,50.67908653846154,1.7848557692307692,5.5168269230769225,1.0276442307692306,11.953125,0.7420814479638009,1.2980769230769231,0.3333333333333333,7.788461538461538,0.625
Marc Guéhi,DEF,64.903563255966,0.44132069303694016,3.030402092186989,0.41189931350114417,6.472703497875123,0.5318181818181819,0.32363517489375615,0.2727272727272727,2.9421379535796013,0.52
Maxence Lacroix,DEF,57.46953175112252,0.8659397049390635,6.119307248236049,1.0968569595894804,6.783194355355998,0.6936170212765957,0.11545862732520847,0.0,2.886465683130212,0.68
Tyrick Mitchell,DEF,53.32688588007738,0.3481624758220503,2.6982591876208897,0.20309477756286265,2.524177949709865,0.7701149425287356,0.029013539651837523,0.0,0.6673114119922631,0.8260869565217391
Will Hughes,MID,54.30594900849858,0.9348441926345609,11.04815864022663,0.8923512747875354,13.512747875354108,0.8427672955974843,0.1274787535410765,0.0,5.8215297450424925,0.656934306569343
Abdoulaye Doucouré,MID,42.9918509895227,1.0826542491268918,3.771827706635623,0.3492433061699651,10.651920838183935,0.7639344262295082,0.8032596041909197,0.0434782608695652,7.334109429569266,0.3666666666666666
Adam Armstrong,FWD,29.11341853035144,1.8690095846645367,3.0191693290734825,0.21565495207667731,7.979233226837061,0.7657657657657657,1.0063897763578273,0.2142857142857142,5.175718849840256,0.3194444444444444
Armando Broja,FWD,41.329305135951664,1.0876132930513596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ashley Young,DEF,59.6147672552167,0.28892455858747995,3.033707865168539,1.1075441412520064,8.426966292134832,0.8,0.4815409309791332,0.2,3.8041733547351524,0.5822784810126582
Beto,FWD,35.39921465968586,2.886125654450262,9.18848167539267,0.3534031413612565,20.320680628272253,0.7275362318840579,2.827225130890052,0.1875,11.956806282722514,0.4778325123152709
Dominic Calvert-Lewin,FWD,33.25480471171729,2.789832610043397,4.128952262864228,0.05579665220086794,8.369497830130191,0.6666666666666666,0.22318660880347177,0.25,11.047737135771854,0.3585858585858585
Dwight McNeil,MID,54.28884026258206,1.6411378555798688,11.553610503282277,0.7221006564551423,23.107221006564554,0.6789772727272727,1.9037199124726476,0.2413793103448276,19.431072210065643,0.5304054054054054
